ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pelayanan Pencatatan Sipil,1,2780000,3400000
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Bidang Pelayanan Pendaftaran Penduduk,1,2780000,3400000
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Perhubungan | Bidang Tata Kelola Prasarana Perhubungan | Seksi Pengembangan Teknologi Perhubungan,4,2780000,3400000
Pemerintah Kab. Gresik,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Gresik | Dinas Kependudukan dan Pencatatan Sipil | Sekretariat Dinas Kependudukan dan Pencatatan Sipil | Sub Bagian Umum dan Kepegawaian,1,2780000,3400000
Pemerintah Kab. Jepara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN JEPARA | DINAS PERHUBUNGAN | BIDANG LALU LINTAS JALAN | SEKSI PRASARANA DAN FASILITAS PERLENGKAPAN JALAN,1,2000000,6000000
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Jasa Konstruksi,1,2785700,3285700
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | UPT Daerah Pemeliharaan Jalan, Jembatan, Irigasi dan Drainase I",1,2785700,3285700
Pemerintah Kab. Kapuas Hulu,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,Pemerintah Kab. Kapuas hulu | Dinas Pekerjaan Umum dan Penataan Ruang | Bidang Bangunan Gedung dan Jalan Lingkungan,1,2785700,3285700
Pemerintah Kab. Karimun,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI","PEMERINTAH KAB. KARIMUN | DINAS KOPERASI USAHA MIKRO, PERDAGANGAN DAN ENERGI SUMBER DAYA MINERAL | BIDANG ENERGI DAN SUMBER DAYA MINERAL",1,2228560,4326186
Pemerintah Kab. Kaur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,PEMERINTAH KABUPATEN KAUR | DINAS PERIKANAN | Kepala Bidang Perikanan Budidaya,1,2485900,5000000
Pemerintah Kab. Kaur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KAUR | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,1,2785700,5000000
Pemerintah Kab. Kerinci,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS TANAMAN PANGAN DAN HORTIKULTURA | UPTD Balai Produksi Benih Tanaman Pangan dan Hortikultura,3,2785700,6331513
Pemerintah Kab. Kerinci,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KERINCI | SEKRETARIS DAERAH | DINAS TANAMAN PANGAN DAN HORTIKULTURA | BIDANG PRASARANA DAN SARANA,2,2785700,6331513
Pemerintah Kab. Kolaka Utara,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kolaka Utara | Sekretariat Daerah | Dinas Kebakaran | Bidang Sarana dan Laboratorium,1,2785700,2785700
Pemerintah Kab. Konawe Selatan,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"Pemerintah Kab. Konawe Selatan | Sekretariat Daerah Kab. Konawe Selatan | Dinas Perumahan, Kawasan Permukiman Dan Pertanahan | Bidang Kawasan Permukiman",1,2785700,3585700
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD PERALATAN DAN LABORATORIUM | SUB BAGIAN TATA USAHA,2,2785700,7166024
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN KOTABARU | DINAS PARIWISATA, PEMUDA DAN OLAHRAGA | BIDANG DESTINASI PARIWISATA",4,2785700,7166024
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | BIDANG BINA MARGA,2,2785700,7166024
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG | UPTD SISTEM PENGELOLAAN AIR MINUM | SUB BAGIAN TATA USAHA,2,2785700,7166024
Pemerintah Kab. Kotabaru,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN KOTABARU | DINAS KESEHATAN | UPTD RUMAH SAKIT UMUM DAERAH SENGAYAM,6,2785700,7166024
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | BIDANG PENGELOLAAN DAN PENGEMBANGAN PERIKANAN BUDIDAYA,1,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | UPTD PERIKANAN BUDIDAYA AIR TAWAR,1,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERIKANAN | BIDANG PENGELOLAAN PERIKANAN TANGKAP,1,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | DINAS LINGKUNGAN HIDUP | UPTD PENGELOLAAN SAMPAH | SUB BAGIAN TATA USAHA,1,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | DINAS PERHUBUNGAN | BIDANG SARANA DAN PRASARANA,2,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Kotawaringin Timur | RSUD dr. MURJANI | WAKIL DIREKTUR PELAYANAN KESEHATAN | BIDANG PELAYANAN PENUNJANG,2,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS CIPTA KARYA, TATA RUANG DAN PERTANAHAN | BIDANG CIPTA KARYA",3,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS SUMBER DAYA AIR, BINA MARGA, BINA KONSTRUKSI PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG SUMBER DAYA AIR",1,2785700,3790378
Pemerintah Kab. Kotawaringin Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"Pemerintah Kabupaten Kotawaringin Timur | DINAS SUMBER DAYA AIR, BINA MARGA, BINA KONSTRUKSI PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN | BIDANG BINA MARGA",1,2785700,3790378
Pemerintah Kab. Kupang,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN KUPANG | SEKRETARIAT DAERAH | DINAS PERTANIAN DAN KETAHANAN PANGAN | BIDANG PRASANA, SARANA DAN PENYULUHAN - DINAS PERTANIAN DAN KETAHANAN PANGAN",1,2000000,4000000
Pemerintah Kab. Kutai Timur,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS TANAMAN PANGAN, HORTIKULTURA DAN PETERNAKAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",2,2785700,9834489
Pemerintah Kab. Kutai Timur,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN KUTAI TIMUR                                       | DINAS PERKEBUNAN | BIDANG SARANA DAN PRASARANA,2,2785700,9834489
Pemerintah Kab. Labuhanbatu Utara,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN LABUHANBATU UTARA | DINAS  PERTANIAN | KELOMPOK JABATAN FUNGSIONAL,1,2785700,3203600
Pemerintah Kab. Lamongan,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG BINA PENATAGUNAAN SUMBER DAYA AIR,1,3000000,4500000
Pemerintah Kab. Lamongan,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG PEMBANGUNAN DAN REHABILITASI,1,3000000,4500000
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH DR. SOEGIRI | WAKIL DIREKTUR PELAYANAN DAN PENUNJANG | BIDANG PENUNJANG,2,3000000,4500000
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH NGIMBANG | BIDANG PENUNJANG | SEKSI PENUNJANG NON MEDIK,2,3000000,4500000
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | DINAS PEKERJAAN UMUM SUMBER DAYA AIR | BIDANG OPERASI DAN PEMELIHARAAN,2,3000000,4500000
Pemerintah Kab. Lamongan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LAMONGAN | RUMAH SAKIT UMUM DAERAH KARANGKEMBANG | SEKSI PELAYANAN PENUNJANG MEDIK DAN NON MEDIK,4,3000000,4500000
Pemerintah Kab. Landak,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Kabupaten Landak | Dinas Ketahanan Pangan, Pertanian dan Perikanan | BIdang Prasarana dan Sarana Pertanian",2,3000000,5000000
Pemerintah Kab. Lebong,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN LEBONG | DINAS PEKERJAAN UMUM, PENATAAN RUANG DAN PERHUBUNGAN",2,2785700,4575200
Pemerintah Kab. Lumajang,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN LUMAJANG | SEKRETARIAT DAERAH | DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN,2,3200000,5200000
Pemerintah Kab. Lumajang,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN LUMAJANG | SEKRETARIAT DAERAH | DINAS PEKERJAAN UMUM DAN TATA RUANG | BIDANG TEKNIS DAN KONTRUKSI,1,3200000,5200000
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI ANGKUTAN,1,3000000,4000000
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG PELAYARAN | SEKSI KEPELABUHANAN,2,3000000,4000000
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG LALULINTAS DAN KESELAMATAN JALAN | SEKSI REKAYASALALULINTAS, FASILITAS KESELAMATAN JALAN DAN PENERANGAN JALAN UMUM",2,3000000,4000000
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG PELAYARAN | SEKSI ANGKUTAN PELAYARAN RAKYAT DAN ANGKUTAN SUNGAI DANAU DAN PENYEBRANGAN,2,3000000,4000000
Pemerintah Kab. Luwu Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN LUWU TIMUR | DINAS PERHUBUNGAN | BIDANG ANGKUTAN JALAN | SEKSI TERMINAL DAN PERPARKIRAN,1,3000000,4000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LONG BAGUN/UJOH BILANG | SUB BAGIAN TATA USAHA,1,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LAHAM | SUB BAGIAN TATA USAHA,1,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS MAMAHAK BESAR | SUB BAGIAN TATA USAHA,1,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS PERHUBUNGAN | BIDANG PRASARANA DAN KESELAMATAN | SEKSI PRASARANA,2,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH | BIDANG SARANA DAN PRASARANA",1,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | DINAS KESEHATAN PENGENDALIAN PENDUDUK DAN KELUARGA BERENCANA | PUSKESMAS LONG HUBUNG | SUB BAGIAN TATA USAHA,1,3400000,7000000
Pemerintah Kab. Mahakam Ulu,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN MAHAKAM ULU | SEKRETARIAT DAERAH | ASISTEN ADMINISTRASI UMUM (ASISTEN III) | BAGIAN UMUM,1,3400000,7000000
Pemerintah Kab. Maluku Barat Daya,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MALUKU BARAT DAYA | DINAS PERTANIAN DAN PANGAN | BIDANG PRASARANA, SARANA DAN PENYULUHAN",7,3203600,4321200
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah II,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua Barat | Seksi Pelaksana Wilayah I,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI PAPUA DAN PAPUA BARAT,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua | Seksi Pelaksana Wilayah I,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Kepatuhan Intern | Subdirektorat Pembinaan dan Pengembangan Kepatuhan Intern dan Manajemen Risiko,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Wilayah I,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Perencanaan Teknis Prasarana Strategis,2,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Wilayah II,1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,PUTRA/PUTRI KALIMANTAN,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Sekretariat Direktorat Jenderal Cipta Karya | Bagian Keuangan, Pengelolaan Barang Milik Negara dan Barang Persediaan Bencana",1,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Riau,3,9400000,10000000
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Sulawesi Barat | Seksi Pelaksana Wilayah I,1,9400000,10000000
Pemerintah Kab. Maluku Tengah,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Maluku Tengah | Sekretariat Daerah | Dinas Pekerjaan Umum Dan Penataan Ruang | Bidang Sumber Daya Air,3,3203600,5261500
Pemerintah Kab. Manggarai,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Kabupaten Manggarai | Sekretariat Daerah | Dinas Pertanian dan Ketahanan Pangan | BIDANG ALAT DAN MESIN PERTANIAN,4,3000000,4000000
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS SUMBER DAYA AIR, BINA MARGA DAN BINA KONSTRUKSI | BIDANG PEMBANGUNAN, PRESERVASI JALAN DAN JEMBATAN",2,3000000,4000000
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS SUMBER DAYA AIR, BINA MARGA DAN BINA KONSTRUKSI | BIDANG PEMBANGUNAN, PRESERVASI JALAN DAN JEMBATAN",3,3000000,4000000
Pemerintah Kab. Manggarai Barat,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN MANGGARAI BARAT | DINAS CIPTA KARYA, TATA RUANG, PERUMAHAN DAN KAWASAN PERMUKIMAN | BIDANG PENGEMBANGAN INFRASTRUKTUR PERMUKIMAN DAN PENATAAN BANGUNAN",2,3000000,4000000
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS AMAR,1,5000000,7000000
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS POTOWAYBURU,1,5000000,7000000
Pemerintah Kab. Mimika,CPNS,ORANG ASLI PAPUA (OAP),TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Mimika | Dinas Kesehatan | PUSKESMAS MANASARI,1,5000000,7000000
Pemerintah Kab. Minahasa Selatan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Kabupaten Minahasa Selatan | Dinas Pekerjaan Umum dan Tata Ruang | Bidang Tata Ruang dan Pertanahan,1,2700000,7000000
Pemerintah Kab. Morowali,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,PEMERINTAH KABUPATEN MOROWALI | DINAS PERIKANAN DAERAH | BIDANG PENGAWASAN SUMBERDAYA PERIKANAN DAN PENGAWASAN PERIZINAN,1,2785700,3000000
Pemerintah Kab. Muara Enim,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN MUARA ENIM | DINAS TANAMAN PANGAN HORTIKULTURA DAN PETERNAKAN,1,2785700,3175698
Pemerintah Kab. Muara Enim,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN MUARA ENIM | DINAS PERKEBUNAN,1,2785700,3175698
Pemerintah Kab. Muna Barat,CPNS,PENYANDANG DISABILITAS,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MUNA BARAT | DINAS PERTANIAN | BIDANG PRASARANA, SARANA, DAN PENYULUHAN",1,3461020,5126784
Pemerintah Kab. Muna Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN MUNA BARAT | DINAS PERTANIAN | BIDANG PRASARANA, SARANA, DAN PENYULUHAN",3,3461020,5126784
Pemerintah Kab. Ngada,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH KABUPATEN NGADA | DINAS PERTANIAN DAN KETAHANAN PANGAN,4,3000000,3500000
Pemerintah Kab. Ngada,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,"PEMERINTAH KABUPATEN NGADA | DINAS PEKERJAAN UMUM, PERUMAHAN RAKYAT DAN PERTANAHAN | BIDANG CIPTA KARYA",2,3000000,3500000
Pemerintah Kab. Nias,CPNS,UMUM,PEMBINA JASA KONSTRUKSI AHLI PERTAMA,PEMERINTAH KABUPATEN NIAS | DINAS PEKERJAAN UMUM DAN TATA RUANG,1,1685700,6373200
Pemerintah Kab. Nias,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"PEMERINTAH KABUPATEN NIAS | DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN | BIDANG PERIKANAN | SEKSI PERIKANAN TANGKAP",2,1685700,6373200
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"PEMERINTAH KABUPATEN NIAS BARAT | DINAS KETAHANAN PANGAN, PERTANIAN DAN PERIKANAN KABUPATEN NIAS BARAT | Bidang Prasarana, Sarana, dan Penyuluhan",2,2785700,6373200
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG PENGEMBANGAN DAN KESELAMATAN,2,2785700,6373200
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG PRASARANA,2,2785700,6373200
Pemerintah Kab. Nias Barat,CPNS,UMUM,PENGAWAS TRANSPORTASI DARAT,PEMERINTAH KABUPATEN NIAS BARAT | DINAS PERHUBUNGAN KABUPATEN NIAS BARAT | BIDANG LALULINTAS DAN ANGKUTAN,1,2785700,6373200
Pemerintah Kab. Nunukan,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2579400,5000000
Pemerintah Kab. Nunukan,CPNS,UMUM,PENATA KELOLA JALAN DAN JEMBATAN AHLI PERTAMA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PEKERJAAN UMUM DAN PENATAAN RUANG,2,2579400,5000000
Pemerintah Kab. Nunukan,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PEMERINTAH KABUPATEN NUNUKAN                                           | DINAS PERHUBUNGAN,2,3203600,4700000
Pemerintah Kab. Ogan Komering Ulu Timur,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,Pemerintah Kabupaten Ogan Komering Ulu Timur | Dinas Perumahan dan Kawasan Permukiman | Bidang Perumahan,1,2785700,3865698
